host_time_iso,host_time_unix_ns,sample_index,record_type,ir1,ir2,ir3,ir4,ir1_repeat,ir2_repeat,ir3_repeat,ir4_repeat,red1,red2,red3,red4,accel_x_raw,accel_y_raw,accel_z_raw,accel_x_g,accel_y_g,accel_z_g,reserved,heart_rate,debug,host_time,elapsed_s_host,elapsed_s_sample,elapsed_s,ir_mean,red_mean,ir_ac_pct,red_ac_pct,accel_mag_g,accel_dynamic_g
2026-05-22T02:38:46.253+00:00,1779417526253322000,1972,R,7772,7979,9252,10490,7772,7979,9252,10490,19225,23389,18456,22183,-64,-244,-27,-0.25098,-0.956863,-0.105882,0,62,325940,2026-05-22 02:38:46.253000+00:00,60.753,65.7,60.753,8873.25,20813.25,0.20609824957651043,0.11785220371595213,0.9948812788936175,-0.0026245011974053156
2026-05-22T02:38:46.402+00:00,1779417526402968000,1973,R,7771,7981,9255,10488,7771,7981,9255,10488,19223,23390,18455,22184,-64,-244,-28,-0.25098,-0.956863,-0.109804,0,62,425940,2026-05-22 02:38:46.402000+00:00,60.902,65.73333333333333,60.902,8873.75,20813.0,0.21174477696216826,0.11664963020864651,0.9953063244976392,-0.002268169487646965
2026-05-22T02:38:46.403+00:00,1779417526403140000,1974,R,7768,7981,9249,10483,7768,7981,9249,10483,19219,23393,18458,22181,-64,-245,-28,-0.25098,-0.960784,-0.109804,0,62,525940,2026-05-22 02:38:46.403000+00:00,60.903,65.76666666666667,60.903,8870.25,20812.75,0.17221908526256352,0.11544705670134087,0.9990764602731864,0.001501966287900225
2026-05-22T02:38:46.403+00:00,1779417526403218000,1975,R,7757,7971,9239,10464,7757,7971,9239,10464,19200,23378,18451,22160,-63,-244,-30,-0.247059,-0.956863,-0.117647,0,62,c26000,2026-05-22 02:38:46.403000+00:00,60.903,65.8,60.903,8857.75,20797.25,0.031055900621118012,0.04209057892584843,0.9952214662370381,-0.002353027748248082
2026-05-22T02:38:46.403+00:00,1779417526403287000,1976,R,7751,7972,9238,10463,7751,7972,9238,10463,19194,23377,18451,22159,-65,-244,-29,-0.254902,-0.956863,-0.113725,0,62,d26000,2026-05-22 02:38:46.403000+00:00,60.903,65.83333333333333,60.903,8856.0,20795.25,0.01129305477131564,0.03246987517136878,0.996742296683551,-0.0008321973017352269
2026-05-22T02:38:46.403+00:00,1779417526403353000,1977,R,7758,7971,9246,10459,7758,7971,9246,10459,19197,23371,18448,22153,-64,-244,-30,-0.25098,-0.956863,-0.117647,0,62,e26000,2026-05-22 02:38:46.403000+00:00,60.903,65.86666666666666,60.903,8858.5,20792.25,0.0508244861079738,0.019241638906593868,0.9962020767786022,-0.001372417206684018
2026-05-22T02:38:46.554+00:00,1779417526554320000,1978,R,7754,7969,9236,10461,7754,7969,9236,10461,19190,23368,18444,22152,-64,-243,-31,-0.25098,-0.952941,-0.121569,0,62,f26000,2026-05-22 02:38:46.554000+00:00,61.054,65.9,61.054,8855.0,20788.5,0.01694245213757271,0.003607894072230039,0.9929081184288907,-0.0051210955894164245
2026-05-22T02:38:46.554+00:00,1779417526554477000,1979,R,7750,7966,9237,10460,7750,7966,9237,10460,19187,23370,18444,22150,-64,-242,-31,-0.25098,-0.94902,-0.121569,0,62,026000,2026-05-22 02:38:46.554000+00:00,61.054,65.93333333333334,61.054,8853.25,20787.75,0.0,0.0036080242459229327,0.9891455618669074,-0.008953111888849064
2026-05-22T02:38:46.554+00:00,1779417526554553000,1980,R,7743,7964,9229,10452,7743,7964,9229,10452,19180,23358,18439,22143,-64,-243,-29,-0.25098,-0.952941,-0.113725,0,62,926080,2026-05-22 02:38:46.554000+00:00,61.054,65.96666666666667,61.054,8847.0,20780.0,-0.07059554400926213,-0.032472608753172094,0.9919782686662042,-0.00612040508955225
2026-05-22T02:38:46.554+00:00,1779417526554621000,1981,R,7743,7963,9228,10450,7743,7963,9228,10450,19180,23356,18436,22140,-64,-243,-30,-0.25098,-0.952941,-0.117647,0,62,a26080,2026-05-22 02:38:46.554000+00:00,61.054,66.0,61.054,8846.0,20778.0,-0.08189083105074407,-0.04209412245781568,0.9924355528143881,-0.00559366120391902
2026-05-22T02:38:46.554+00:00,1779417526554686000,1982,R,7740,7960,9227,10449,7740,7960,9227,10449,19180,23359,18440,22141,-63,-244,-29,-0.247059,-0.956863,-0.113725,0,62,b26080,2026-05-22 02:38:46.554000+00:00,61.054,66.03333333333333,61.054,8844.0,20780.0,-0.10448140513370796,-0.03127029562456402,0.9947654627473754,-0.002809031237910764
2026-05-22T02:38:46.704+00:00,1779417526704486000,1983,R,7742,7963,9228,10448,7742,7963,9228,10448,19174,23358,18438,22143,-65,-245,-30,-0.254902,-0.960784,-0.117647,0,62,c26080,2026-05-22 02:38:46.704000+00:00,61.204,66.06666666666666,61.204,8845.25,20778.25,-0.09036229633185554,-0.03968922136963895,1.0009604092415443,0.0033859152562580874
2026-05-22T02:38:46.704+00:00,1779417526704635000,1984,R,7742,7962,9227,10451,7742,7962,9227,10451,19180,23355,18440,22142,-64,-244,-29,-0.25098,-0.956863,-0.113725,0,62,d26080,2026-05-22 02:38:46.704000+00:00,61.204,66.1,61.204,8845.5,20779.25,-0.08753847457148504,-0.030069038512424526,0.9957465223609872,-0.0018279716242990407
2026-05-22T02:38:46.704+00:00,1779417526704711000,1985,R,7741,7964,9228,10450,7741,7964,9228,10450,19178,23354,18436,22137,-64,-244,-29,-0.25098,-0.956863,-0.113725,0,62,e26080,2026-05-22 02:38:46.704000+00:00,61.204,66.13333333333334,61.204,8845.75,20776.25,-0.08471465281111457,-0.0445021769983883,0.9957465223609872,-0.0018279716242990407
2026-05-22T02:38:46.704+00:00,1779417526704779000,1986,R,7740,7960,9226,10448,7740,7960,9226,10448,19173,23354,18434,22138,-62,-245,-29,-0.243137,-0.960784,-0.113725,0,62,526140,2026-05-22 02:38:46.704000+00:00,61.204,66.16666666666667,61.204,8843.5,20774.75,-0.11012904865444893,-0.051718746241370184,0.9975744939852862,0.0
2026-05-22T02:38:46.704+00:00,1779417526704843000,1987,R,7741,7962,9226,10450,7741,7962,9226,10450,19172,23356,18437,22136,-62,-245,-29,-0.243137,-0.960784,-0.113725,0,62,626140,2026-05-22 02:38:46.704000+00:00,61.204,66.2,61.204,8844.75,20775.25,-0.09600993985259651,-0.04931322316037622,0.9975744939852862,0.0
2026-05-22T02:38:46.853+00:00,1779417526853647000,1988,R,7741,7961,9229,10449,7741,7961,9229,10449,19175,23355,18436,22139,-62,-246,-29,-0.243137,-0.964706,-0.113725,0,62,726140,2026-05-22 02:38:46.853000+00:00,61.353,66.23333333333333,61.353,8845.0,20776.25,-0.09318611809222602,-0.04329993625287163,1.001352406912771,0.003777912927484861
2026-05-22T02:38:46.853+00:00,1779417526853803000,1989,R,7741,7959,9230,10451,7741,7959,9230,10451,19174,23354,18437,22141,-62,-246,-29,-0.243137,-0.964706,-0.113725,0,62,826140,2026-05-22 02:38:46.853000+00:00,61.353,66.26666666666667,61.353,8845.25,20776.5,-0.09036229633185554,-0.04089487611258119,1.001352406912771,0.003777912927484861
2026-05-22T02:38:46.853+00:00,1779417526853881000,1990,R,7740,7962,9229,10449,7740,7962,9229,10449,19174,23355,18436,22139,-63,-246,-28,-0.247059,-0.964706,-0.109804,0,62,926140,2026-05-22 02:38:46.853000+00:00,61.353,66.3,61.353,8845.0,20776.0,-0.09318611809222602,-0.03969351792823893,1.0018746100850147,0.004300116099728468
2026-05-22T02:38:46.853+00:00,1779417526853948000,1991,R,7742,7964,9231,10457,7742,7964,9231,10457,19175,23359,18438,22147,-63,-246,-28,-0.247059,-0.964706,-0.109804,0,62,026200,2026-05-22 02:38:46.853000+00:00,61.353,66.33333333333333,61.353,8848.5,20779.75,-0.01694915254237288,-0.014435048297265761,1.0018746100850147,0.004300116099728468
2026-05-22T02:38:46.854+00:00,1779417526854013000,1992,R,7743,7966,9231,10456,7743,7966,9231,10456,19172,23355,18437,22146,-62,-244,-28,-0.243137,-0.956863,-0.109804,0,62,126200,2026-05-22 02:38:46.854000+00:00,61.354,66.36666666666666,61.354,8849.0,20777.5,-0.011299435028248588,-0.020450635774176863,0.9933575992330255,-0.004216894752260725
2026-05-22T02:38:46.854+00:00,1779417526854076000,1993,R,7743,7964,9230,10457,7743,7964,9230,10457,19172,23358,18440,22147,-63,-245,-28,-0.247059,-0.960784,-0.109804,0,62,226200,2026-05-22 02:38:46.854000+00:00,61.354,66.4,61.354,8848.5,20779.25,-0.014124692787931863,-0.003609239653512993,0.9980986737557564,0.0005241797704702567
2026-05-22T02:38:47.004+00:00,1779417527004459000,1994,R,7742,7966,9234,10458,7742,7966,9234,10458,19177,23359,18440,22151,-62,-245,-28,-0.243137,-0.960784,-0.109804,0,62,326200,2026-05-22 02:38:47.004000+00:00,61.504,66.43333333333334,61.504,8850.0,20781.75,0.011300711944852526,0.008421559191530318,0.9971351031033858,-0.00043939088190037
2026-05-22T02:38:47.004+00:00,1779417527004619000,1995,R,7743,7965,9231,10460,7743,7965,9231,10460,19179,23360,18440,22152,-62,-245,-28,-0.243137,-0.960784,-0.109804,0,62,426200,2026-05-22 02:38:47.004000+00:00,61.504,66.46666666666667,61.504,8849.75,20782.75,0.014126688139232638,0.014437132304286626,0.9971351031033858,-0.00029317024613173537
2026-05-22T02:38:47.004+00:00,1779417527004695000,1996,R,7747,7968,9235,10464,7747,7968,9235,10464,19177,23361,18444,22155,-62,-245,-29,-0.243137,-0.960784,-0.113725,0,62,b26260,2026-05-22 02:38:47.004000+00:00,61.504,66.5,61.504,8853.5,20784.25,0.05650675255693055,0.02406246616215696,0.9975744939852862,0.00043939088190037
2026-05-22T02:38:47.004+00:00,1779417527004979000,1997,R,7747,7968,9235,10466,7747,7968,9235,10466,19182,23361,18443,22155,-63,-245,-29,-0.247059,-0.960784,-0.113725,0,62,c26260,2026-05-22 02:38:47.004000+00:00,61.504,66.53333333333333,61.504,8854.0,20785.25,0.06781193490054249,0.02887495939458835,0.9985376406335417,0.0014025375301558451
2026-05-22T02:38:47.005+00:00,1779417527005052000,1998,R,7750,7972,9235,10469,7750,7972,9235,10469,19186,23364,18445,22160,-64,-244,-30,-0.25098,-0.956863,-0.117647,0,62,d26260,2026-05-22 02:38:47.005000+00:00,61.505,66.56666666666666,61.505,8856.5,20788.75,0.10172365074879909,0.0505336108671327,0.9962020767786022,-0.0009330263247836479
2026-05-22T02:38:47.153+00:00,1779417527153607000,1999,R,7748,7971,9237,10466,7748,7971,9237,10466,19182,23362,18442,22154,-62,-244,-30,-0.243137,-0.956863,-0.117647,0,62,e26260,2026-05-22 02:38:47.153000+00:00,61.653,66.6,61.653,8855.5,20785.0,0.09607776647451113,0.033689479256906345,0.9942551071767246,-0.0028799959266612163
2026-05-22T02:38:47.153+00:00,1779417527153759000,2000,R,7751,7970,9238,10469,7751,7970,9238,10469,19180,23364,18443,22160,-62,-245,-30,-0.243137,-0.960784,-0.117647,0,62,f26260,2026-05-22 02:38:47.153000+00:00,61.653,66.63333333333334,61.653,8857.0,20786.75,0.11303266644060134,0.044519311755504755,0.9980292140183071,0.0008941109149213089
2026-05-22T02:38:47.153+00:00,1779417527153830000,2001,R,7760,7972,9240,10476,7760,7972,9240,10476,19195,23362,18441,22164,-42,-251,-37,-0.164706,-0.984314,-0.145098,0,62,826340,2026-05-22 02:38:47.153000+00:00,61.653,66.66666666666667,61.653,8862.0,20790.5,0.18087271082975356,0.06377167334464379,1.0084917186749727,0.011356615571586848
2026-05-22T02:38:47.153+00:00,1779417527153895000,2002,R,7761,7971,9240,10477,7761,7971,9240,10477,19199,23363,18434,22164,-31,-246,-45,-0.121569,-0.964706,-0.176471,0,62,926340,2026-05-22 02:38:47.153000+00:00,61.653,66.7,61.653,8862.25,20790.0,0.18369884693646846,0.06377320803301767,0.9882199664234679,-0.008915136679917945
2026-05-22T02:38:47.153+00:00,1779417527153968000,2003,R,7763,7966,9239,10475,7763,7966,9239,10475,19198,23364,18426,22165,-23,-256,-47,-0.090196,-1.003922,-0.184314,0,62,a26340,2026-05-22 02:38:47.153000+00:00,61.653,66.73333333333333,61.653,8860.75,20788.25,0.16674203029617907,0.05655428007604746,1.0246786574804805,0.02754355437709466
2026-05-22T02:38:47.304+00:00,1779417527304421000,2004,R,7767,7964,9240,10474,7767,7964,9240,10474,19208,23358,18426,22169,-23,-261,-47,-0.090196,-1.023529,-0.184314,0,62,b26340,2026-05-22 02:38:47.304000+00:00,61.804,66.76666666666667,61.804,8861.25,20790.25,0.17522539072435916,0.06738463389687745,1.0438958678206365,0.04646759447111892
2026-05-22T02:38:47.304+00:00,1779417527304576000,2005,R,7765,7963,9241,10476,7765,7963,9241,10476,19206,23356,18419,22165,-29,-264,-45,-0.113725,-1.035294,-0.176471,0,62,c26340,2026-05-22 02:38:47.304000+00:00,61.804,66.8,61.804,8861.25,20786.5,0.17522539072435916,0.04933517838878527,1.0563659668419842,0.05893769349246669
2026-05-22T02:38:47.304+00:00,1779417527304651000,2006,R,7765,7962,9239,10473,7765,7962,9239,10473,19210,23355,18421,22168,-37,-262,-44,-0.145098,-1.027451,-0.172549,0,62,d26340,2026-05-22 02:38:47.304000+00:00,61.804,66.83333333333333,61.804,8859.75,20788.5,0.15826809484780827,0.060165575664227956,1.05189455004102,0.054320056055733756
2026-05-22T02:38:47.304+00:00,1779417527304718000,2007,R,7755,7959,9236,10450,7755,7959,9236,10450,19191,23359,18416,22141,-88,-247,-32,-0.345098,-0.968627,-0.12549,0,62,426400,2026-05-22 02:38:47.304000+00:00,61.804,66.86666666666666,61.804,8850.0,20776.75,0.050873325419704934,0.007220129721663999,1.0358950887194127,0.03832059473412652
2026-05-22T02:38:47.304+00:00,1779417527304782000,2008,R,7752,7956,9233,10451,7752,7956,9233,10451,19187,23365,18419,22138,-94,-244,-31,-0.368627,-0.956863,-0.121569,0,62,526400,2026-05-22 02:38:47.304000+00:00,61.804,66.9,61.804,8848.0,20777.25,0.03109013312229728,0.012033839155705845,1.0325946385968698,0.03502014461158365
2026-05-22T02:38:47.453+00:00,1779417527453278000,2009,R,7750,7954,9237,10449,7750,7954,9237,10449,19182,23362,18418,22132,-94,-238,-31,-0.368627,-0.933333,-0.121569,0,62,626400,2026-05-22 02:38:47.453000+00:00,61.953,66.93333333333334,61.953,8847.5,20773.5,0.025437381645515955,-0.002406854722248965,1.0108290536876152,0.013254559702329027
2026-05-22T02:38:47.453+00:00,1779417527453378000,2010,R,7750,7955,9237,10446,7750,7955,9237,10446,19185,23367,18415,22129,-92,-232,-31,-0.360784,-0.909804,-0.121569,0,62,726400,2026-05-22 02:38:47.453000+00:00,61.953,66.96666666666667,61.953,8847.0,20774.0,0.01978463016873463,0.0024069126531398176,0.9862491748199336,-0.01132531916535262
2026-05-22T02:38:47.453+00:00,1779417527453407000,2011,R,7746,7951,9233,10443,7746,7951,9233,10443,19182,23363,18412,22126,-85,-229,-33,-0.333333,-0.898039,-0.129412,0,62,826400,2026-05-22 02:38:47.453000+00:00,61.953,67.0,61.953,8843.25,20770.75,-0.01978518937252685,-0.008424599831508003,0.9666087109859915,-0.030965782999294644
2026-05-22T02:38:47.453+00:00,1779417527453438000,2012,R,7746,7948,9231,10434,7746,7948,9231,10434,19173,23358,18404,22118,-91,-228,-32,-0.356863,-0.894118,-0.12549,0,62,e26450,2026-05-22 02:38:47.453000+00:00,61.953,67.03333333333333,61.953,8839.75,20763.25,-0.059355568117580554,-0.0361084698434096,0.9708480513411972,-0.027181162677109905
2026-05-22T02:38:47.453+00:00,1779417527453463000,2013,R,7742,7945,9229,10433,7742,7945,9229,10433,19179,23355,18399,22111,-85,-224,-34,-0.333333,-0.878431,-0.133333,0,62,f26450,2026-05-22 02:38:47.453000+00:00,61.953,67.06666666666666,61.953,8837.25,20761.0,-0.08762012436404748,-0.04573794564406249,0.9489623804656325,-0.049066833552674605
2026-05-22T02:38:47.603+00:00,1779417527603426000,2014,R,7743,7942,9228,10431,7743,7942,9228,10431,19175,23355,18396,22110,-83,-227,-34,-0.32549,-0.890196,-0.133333,0,62,026450,2026-05-22 02:38:47.603000+00:00,62.103,67.1,62.103,8836.0,20759.0,-0.09892874303965629,-0.043335901386748844,0.9571678783813213,-0.04040661560396486
2026-05-22T02:38:47.603+00:00,1779417527603564000,2015,R,7744,7942,9228,10431,7744,7942,9228,10431,19173,23355,18394,22110,-82,-228,-35,-0.321569,-0.894118,-0.137255,0,62,126450,2026-05-22 02:38:47.603000+00:00,62.103,67.13333333333334,62.103,8836.25,20758.0,-0.09327830855333823,-0.04574455278680631,0.9600482043678848,-0.03798100965042228
2026-05-22T02:38:47.603+00:00,1779417527603641000,2016,R,7744,7941,9226,10431,7744,7941,9226,10431,19177,23352,18393,22108,-79,-229,-36,-0.309804,-0.898039,-0.141176,0,62,226450,2026-05-22 02:38:47.603000+00:00,62.103,67.16666666666667,62.103,8835.5,20757.5,-0.1017581547854599,-0.04333903161341584,0.9604078440501203,-0.03762136996818688
2026-05-22T02:38:47.603+00:00,1779417527603710000,2017,R,7747,7936,9222,10432,7747,7936,9222,10432,19176,23338,18383,22114,-69,-250,-39,-0.270588,-0.980392,-0.152941,0,62,c26540,2026-05-22 02:38:47.603000+00:00,62.103,67.2,62.103,8834.25,20752.75,-0.11589123183899598,-0.06380622170856207,1.028483003694762,0.030453789676454956
2026-05-22T02:38:47.603+00:00,1779417527603787000,2018,R,7745,7936,9223,10432,7745,7936,9223,10432,19179,23341,18383,22115,-69,-251,-38,-0.270588,-0.984314,-0.14902,0,62,d26540,2026-05-22 02:38:47.603000+00:00,62.103,67.23333333333333,62.103,8834.0,20754.5,-0.11307100859339665,-0.04936250135445888,1.031648620771627,0.03354994701587044
2026-05-22T02:38:47.603+00:00,1779417527603852000,2019,R,7745,7936,9224,10432,7745,7936,9224,10432,19178,23337,18386,22112,-69,-250,-37,-0.270588,-0.980392,-0.145098,0,62,e26540,2026-05-22 02:38:47.603000+00:00,62.103,67.26666666666667,62.103,8834.25,20753.25,-0.11024423337856173,-0.05177229820843768,1.027345983109877,0.029247309354120565
2026-05-22T02:38:47.753+00:00,1779417527753267000,2020,R,7746,7939,9224,10433,7746,7939,9224,10433,19180,23339,18382,22110,-71,-247,-37,-0.278431,-0.968627,-0.145098,0,62,f26540,2026-05-22 02:38:47.753000+00:00,62.253,67.3,62.253,8835.5,20752.75,-0.08763746360218246,-0.054180312078597574,1.0182413841982656,0.020212170179958466
2026-05-22T02:38:47.753+00:00,1779417527753404000,2021,R,7744,7934,9224,10432,7744,7934,9224,10432,19180,23338,18384,22114,-71,-243,-37,-0.278431,-0.952941,-0.145098,0,62,026540,2026-05-22 02:38:47.753000+00:00,62.253,67.33333333333333,62.253,8833.5,20754.0,-0.11025358324145534,-0.046956835831677805,1.0033313514716862,0.00575685748639998
2026-05-22T02:38:47.753+00:00,1779417527753476000,2022,R,7751,7936,9230,10433,7751,7936,9230,10433,19185,23348,18377,22115,-72,-237,-39,-0.282353,-0.929412,-0.152941,0,62,826610,2026-05-22 02:38:47.753000+00:00,62.253,67.36666666666666,62.253,8837.5,20756.25,-0.05371935876049648,-0.033713411917691116,0.9833213268479435,-0.014214853558060625
2026-05-22T02:38:47.753+00:00,1779417527753541000,2023,R,7750,7938,9228,10438,7750,7938,9228,10438,19184,23345,18382,22115,-71,-241,-41,-0.278431,-0.945098,-0.160784,0,62,926610,2026-05-22 02:38:47.753000+00:00,62.253,67.4,62.253,8838.5,20756.5,-0.039583804569102016,-0.031305688002697105,0.9982913132052187,0.0007168192199324963
2026-05-22T02:38:47.753+00:00,1779417527753604000,2024,R,7750,7937,9229,10438,7750,7937,9229,10438,19185,23344,18378,22118,-69,-241,-43,-0.270588,-0.945098,-0.168627,0,62,a26610,2026-05-22 02:38:47.753000+00:00,62.253,67.43333333333334,62.253,8838.5,20756.25,-0.014140671399078028,-0.02287943740667598,0.9974282733495176,-0.00014622063576863464
2026-05-22T02:38:47.904+00:00,1779417527904034000,2025,R,7750,7937,9229,10438,7750,7937,9229,10438,19188,23344,18379,22116,-70,-240,-44,-0.27451,-0.941176,-0.172549,0,62,b26610,2026-05-22 02:38:47.904000+00:00,62.404,67.46666666666667,62.404,8838.5,20756.75,-0.005656748500961648,-0.010838672383062768,0.995460275690095,-0.0025689383282121447
2026-05-22T02:38:47.904+00:00,1779417527904350000,2026,R,7751,7937,9230,10438,7751,7937,9230,10438,19184,23347,18379,22121,-70,-240,-45,-0.27451,-0.941176,-0.176471,0,62,c26610,2026-05-22 02:38:47.904000+00:00,62.404,67.5,62.404,8839.0,20757.75,0.005657068507099621,-0.0012043549474901243,0.9961475879190794,-0.002143725286139264
2026-05-22T02:38:47.904+00:00,1779417527904430000,2027,R,7754,7939,9234,10446,7754,7939,9234,10446,19186,23355,18386,22129,-79,-240,-44,-0.309804,-0.941176,-0.172549,0,62,426680,2026-05-22 02:38:47.904000+00:00,62.404,67.53333333333333,62.404,8843.25,20764.0,0.0537421508174464,0.03010923630933025,1.005765349767529,0.007227709133987292
2026-05-22T02:38:47.904+00:00,1779417527904498000,2028,R,7755,7943,9238,10442,7755,7943,9238,10442,19185,23353,18389,22128,-79,-239,-44,-0.309804,-0.937255,-0.172549,0,62,526680,2026-05-22 02:38:47.904000+00:00,62.404,67.56666666666666,62.404,8844.5,20763.75,0.06788482208519545,0.030109598940142118,1.002097106493178,0.0030199279098616083
2026-05-22T02:38:47.904+00:00,1779417527904561000,2029,R,7755,7944,9234,10448,7755,7944,9234,10448,19186,23354,18385,22127,-75,-236,-46,-0.294118,-0.92549,-0.180392,0,62,626680,2026-05-22 02:38:47.904000+00:00,62.404,67.6,62.404,8845.25,20763.0,0.07637042484584489,0.02649644706732506,0.9877137296241255,-0.011363448959190947
2026-05-22T02:38:48.053+00:00,1779417528053275000,2030,R,7757,7940,9233,10446,7757,7940,9233,10446,19187,23356,18387,22129,-73,-236,-46,-0.286275,-0.92549,-0.180392,0,62,726680,2026-05-22 02:38:48.053000+00:00,62.553,67.63333333333334,62.553,8844.0,20764.75,0.06222775357809583,0.034927134770564854,0.985406712677055,-0.01367046590626142
2026-05-22T02:38:48.053+00:00,1779417528053411000,2031,R,7755,7939,9237,10447,7755,7939,9237,10447,19190,23356,18383,22127,-70,-236,-47,-0.27451,-0.92549,-0.184314,0,62,826680,2026-05-22 02:38:48.053000+00:00,62.553,67.66666666666667,62.553,8844.5,20764.0,0.06788482208519545,0.031313982897747804,0.9827813239963406,-0.01629585458697591
2026-05-22T02:38:48.053+00:00,1779417528053488000,2032,R,7757,7942,9236,10451,7757,7942,9236,10451,19190,23358,18385,22133,-71,-237,-46,-0.278431,-0.929412,-0.180392,0,62,926680,2026-05-22 02:38:48.053000+00:00,62.553,67.7,62.553,8846.5,20766.5,0.09051309611359394,0.043357822473804646,0.9868494115968252,-0.011441901608393534
2026-05-22T02:38:48.053+00:00,1779417528053566000,2033,R,7757,7944,9239,10454,7757,7944,9239,10454,19196,23363,18391,22140,-73,-242,-52,-0.286275,-0.94902,-0.203922,0,62,026740,2026-05-22 02:38:48.053000+00:00,62.553,67.73333333333333,62.553,8848.5,20772.5,0.12163729456026703,0.07226303745634108,1.0120160661318574,0.013724752926638661
2026-05-22T02:38:48.053+00:00,1779417528053640000,2034,R,7755,7942,9231,10448,7755,7942,9231,10448,19195,23361,18387,22139,-74,-245,-51,-0.290196,-0.960784,-0.2,0,62,126740,2026-05-22 02:38:48.053000+00:00,62.553,67.76666666666667,62.553,8844.0,20770.5,0.07355021216407355,0.06624351114697628,1.0233863459476094,0.025095032742390666
2026-05-22T02:38:48.204+00:00,1779417528204558000,2035,R,7758,7943,9237,10452,7758,7943,9237,10452,19194,23356,18384,22136,-77,-246,-51,-0.301961,-0.964706,-0.2,0,62,226740,2026-05-22 02:38:48.204000+00:00,62.704,67.8,62.704,8847.5,20767.5,0.1159863079577923,0.052995447209307926,1.0304552935266043,0.032163980321385566
2026-05-22T02:38:48.204+00:00,1779417528204725000,2036,R,7758,7944,9236,10450,7758,7944,9236,10450,19193,23360,18386,22133,-77,-243,-51,-0.301961,-0.952941,-0.2,0,62,326740,2026-05-22 02:38:48.204000+00:00,62.704,67.83333333333333,62.704,8847.0,20768.0,0.12165794313198472,0.05660945498343872,1.01944935872362,0.02115804551840128
2026-05-22T02:38:48.204+00:00,1779417528204800000,2037,R,7753,7940,9233,10442,7753,7940,9233,10442,19189,23362,18382,22131,-77,-241,-52,-0.301961,-0.945098,-0.203922,0,62,426740,2026-05-22 02:38:48.204000+00:00,62.704,67.86666666666666,62.704,8842.0,20766.0,0.06790402897238569,0.04697380307136405,1.0129041698053178,0.01536798939931372
2026-05-22T02:38:48.204+00:00,1779417528204867000,2038,R,7747,7934,9227,10428,7747,7934,9227,10428,19177,23352,18371,22111,-83,-237,-44,-0.32549,-0.929412,-0.172549,0,62,c26810,2026-05-22 02:38:48.204000+00:00,62.704,67.9,62.704,8834.0,20752.75,-0.016976967913530643,-0.008431906333566214,0.999761753241741,0.0022255728357368776
2026-05-22T02:38:48.204+00:00,1779417528204931000,2039,R,7751,7941,9241,10436,7751,7941,9241,10436,19174,23355,18370,22107,-85,-235,-43,-0.333333,-0.921569,-0.168627,0,62,d26810,2026-05-22 02:38:48.204000+00:00,62.704,67.93333333333334,62.704,8842.25,20751.5,0.0763963556108879,-0.012045870675532427,0.9944020191949531,-0.0030262541545644783
2026-05-22T02:38:48.204+00:00,1779417528204993000,2040,R,7741,7928,9228,10425,7741,7928,9228,10425,19174,23355,18372,22107,-88,-233,-42,-0.345098,-0.913725,-0.164706,0,62,e26810,2026-05-22 02:38:48.204000+00:00,62.704,67.96666666666667,62.704,8830.5,20752.0,-0.04244842516342644,-0.006023153000132509,0.9905120249976777,-0.00672387475423164
2026-05-22T02:38:48.353+00:00,1779417528354017000,2041,R,7742,7928,9224,10423,7742,7928,9224,10423,19172,23355,18370,22103,-90,-232,-42,-0.352941,-0.909804,-0.164706,0,62,f26810,2026-05-22 02:38:48.353000+00:00,62.853,68.0,62.853,8829.25,20750.0,-0.05659790021790192,-0.013251255857657419,0.9896659710897409,-0.007569928662168435
2026-05-22T02:38:48.354+00:00,1779417528354131000,2042,R,7737,7929,9226,10421,7737,7929,9226,10421,19172,23356,18371,22102,-94,-235,-41,-0.368627,-0.921569,-0.160784,0,62,026810,2026-05-22 02:38:48.354000+00:00,62.854,68.03333333333333,62.854,8828.25,20750.25,-0.06508942721304052,-0.012046596234234017,1.0054982752575958,0.008262375505686537
2026-05-22T02:38:48.354+00:00,1779417528354185000,2043,R,7737,7928,9221,10419,7737,7928,9221,10419,19162,23343,18369,22096,-90,-234,-43,-0.352941,-0.917647,-0.168627,0,62,826880,2026-05-22 02:38:48.354000+00:00,62.854,68.06666666666666,62.854,8826.25,20742.5,-0.08772922798279376,-0.04939104456035947,0.9975361804060041,0.00030028065409481997
2026-05-22T02:38:48.354+00:00,1779417528354239000,2044,R,7730,7926,9224,10416,7730,7926,9224,10416,19161,23342,18369,22096,-88,-234,-44,-0.345098,-0.917647,-0.172549,0,62,926880,2026-05-22 02:38:48.354000+00:00,62.854,68.1,62.854,8824.0,20742.0,-0.10754514065772344,-0.04818812644564379,0.9954605987250323,-0.001967674624485216
2026-05-22T02:38:48.354+00:00,1779417528354285000,2045,R,7735,7927,9220,10416,7735,7927,9220,10416,19162,23342,18370,22099,-88,-235,-44,-0.345098,-0.921569,-0.172549,0,62,a26880,2026-05-22 02:38:48.354000+00:00,62.854,68.13333333333334,62.854,8824.5,20743.25,-0.06794632240529981,-0.042164610639938316,0.9990771785833165,0.0015409981773123471
