14:51:11.940  14,0,71,785830
14:51:17.641 R,8597,8779,9355,11291,8597,8779,9355,11291,24039,25544,21353,24553, -68,-243,  -9,0,70,f88250
14:51:17.792 R,8599,8783,9353,11292,8599,8783,9353,11292,24036,25541,21357,24553, -75,-239,  -9,0,70,088250
14:51:17.792 R,8596,8779,9352,11292,8596,8779,9352,11292,24035,25542,21358,24554, -77,-241, -10,0,70,188250
14:51:17.792 R,8595,8781,9354,11294,8595,8781,9354,11294,24028,25545,21356,24562, -69,-250, -16,0,70,988320
14:51:17.792 R,8595,8781,9354,11296,8595,8781,9354,11296,24026,25546,21354,24556, -63,-247, -17,0,70,a88320
14:51:17.792 R,8595,8782,9358,11294,8595,8782,9358,11294,24029,25548,21353,24559, -63,-247, -16,0,70,b88320
14:51:17.942 R,8595,8781,9364,11295,8595,8781,9364,11295,24024,25550,21353,24561, -67,-243, -15,0,70,c88320
14:51:17.942 R,8594,8782,9356,11294,8594,8782,9356,11294,24025,25555,21353,24561, -73,-239, -13,0,70,d88320
14:51:17.942 R,8591,8782,9363,11294,8591,8782,9363,11294,24022,25565,21352,24556, -68,-243, -14,0,70,588390
14:51:17.942 R,8593,8784,9362,11297,8593,8784,9362,11297,24023,25567,21356,24561, -66,-245, -15,0,70,688390
14:51:17.942 R,8593,8782,9361,11298,8593,8782,9361,11298,24025,25568,21354,24563, -67,-248, -16,0,70,788390
14:51:17.942 R,8592,8784,9361,11300,8592,8784,9361,11300,24028,25564,21353,24563, -67,-246, -16,0,70,888390
14:51:18.276 R,8594,8786,9361,11301,8594,8786,9361,11301,24023,25564,21354,24562, -67,-247, -16,0,70,988390
14:51:18.276 R,8584,8776,9328,11291,8584,8776,9328,11291,24011,25491,21351,24561, -57,-250, -16,0,70,188460
14:51:18.276 R,8579,8775,9322,11292,8579,8775,9322,11292,24006,25483,21350,24562, -56,-249, -15,0,70,288460
14:51:18.276 R,8579,8775,9323,11290,8579,8775,9323,11290,24002,25479,21351,24562, -55,-247, -14,0,70,388460
14:51:18.276 R,8578,8774,9319,11290,8578,8774,9319,11290,23999,25473,21349,24566, -55,-248, -13,0,70,488460
14:51:18.279 R,8575,8773,9317,11289,8575,8773,9317,11289,23996,25463,21349,24572, -54,-246, -13,0,70,588460
14:51:18.279 R,8560,8760,9309,11265,8560,8760,9309,11265,23977,25472,21334,24559, -49,-248, -23,0,70,d88530
14:51:18.279 R,8566,8763,9322,11281,8566,8763,9322,11281,23979,25483,21332,24558, -48,-250, -23,0,70,e88530
14:51:18.279 R,8565,8761,9322,11278,8565,8761,9322,11278,23977,25487,21329,24555, -48,-252, -23,0,70,f88530
14:51:18.279 R,8565,8762,9325,11278,8565,8762,9325,11278,23975,25494,21329,24551, -45,-251, -26,0,70,088530
14:51:18.392 R,8565,8761,9329,11277,8565,8761,9329,11277,23978,25501,21324,24543, -47,-251, -27,0,70,188530
14:51:18.392 R,8563,8761,9333,11276,8563,8761,9333,11276,23975,25506,21323,24538, -51,-245, -28,0,70,288530
14:51:18.392 R,8566,8752,9333,11269,8566,8752,9333,11269,23978,25509,21311,24529, -54,-251, -23,0,70,988590
